trip_id,route_id,route_short_name,stop_id,stop_name,stop_lat,stop_lon,hour,minute,sec,stop_order
48183899,102720,160,57773,Auburn Transit Center - Bay 1,47.3062248,-122.232079,4,19,0,1
48183899,102720,160,57840,1st St NE & B St NE,47.3082008,-122.227127,4,20,29,2
48183899,102720,160,57860,Auburn Way N & 4th St NE,47.3110771,-122.225945,4,21,20,3
48183899,102720,160,57904,Auburn Way N & 8th St NE,47.3163223,-122.222542,4,22,43,4
48183899,102720,160,57902,Auburn Way N & 15th St NE,47.3216133,-122.221382,4,24,0,5
48183899,102720,160,57899,Auburn Way N & 17th St NE,47.3234062,-122.221405,4,24,19,6
48183899,102720,160,57900,Auburn Way N & 22nd St NE,47.3267365,-122.221436,4,24,55,7
48183899,102720,160,57910,Auburn Way N & 28th St NE,47.3319855,-122.221489,4,25,52,8
48183899,102720,160,57912,Auburn Way N & 30th St NE,47.3368835,-122.222198,4,26,45,9
48183899,102720,160,57915,Auburn Way N & 37th St NE,47.3405151,-122.222214,4,27,24,10
48183899,102720,160,57920,Auburn Way N & 42nd St NE,47.3451881,-122.222198,4,28,14,11
48183899,102720,160,57930,Auburn Way N & 45th St NE,47.3480263,-122.223457,4,28,46,12
48183899,102720,160,57940,Auburn Way N & 49th St NE,47.351532,-122.227257,4,29,33,13
48183899,102720,160,57950,Auburn Way N & S 277th St,47.3528671,-122.228485,4,29,50,14
48183899,102720,160,57960,Central Ave S & S 266th St,47.3636665,-122.229797,4,31,48,15
48183899,102720,160,57962,Central Ave S & S 262nd St,47.3668976,-122.22982,4,32,23,16
48183899,102720,160,57990,Central Ave S & S 259th St,47.3703918,-122.229919,4,33,0,17
48183899,102720,160,58000,Central Ave S & S 259th St,47.3723259,-122.230164,4,33,21,18
48183899,102720,160,58010,Central Ave S & E Morton St,47.3754272,-122.230202,4,33,55,19
48183899,102720,160,58020,Central Ave S & E Willis St,47.3773346,-122.230354,4,34,15,20
48183899,102720,160,80610,Central Ave N & E Meeker St,47.3819504,-122.230972,4,35,5,21
48183899,102720,160,57453,Kent Sounder Station - Bay 3,47.3846016,-122.232689,4,36,0,22
48183899,102720,160,62216,State Ave N & E Smith St,47.3835526,-122.229874,4,36,39,23
48183899,102720,160,62220,Canyon Dr SE & E Titus St,47.3831749,-122.224602,4,37,15,24
48183899,102720,160,62228,Canyon Dr SE & 94th Ave S,47.3788834,-122.216049,4,38,27,25
48183899,102720,160,62230,Canyon Dr SE & S 252nd St,47.3757591,-122.212608,4,39,5,26
48183899,102720,160,62234,SE 256th St & 101st Ave SE,47.3724747,-122.206009,4,40,0,27
48183899,102720,160,57159,104th Ave SE & SE 253rd Pl,47.3742104,-122.202293,4,40,31,28
48183899,102720,160,57156,104th Ave SE & SE 248th St,47.377861,-122.202255,4,40,58,29
48183899,102720,160,57162,104th Ave SE & SE 248th St,47.3799477,-122.20224,4,41,14,30
48183899,102720,160,57164,104th Ave SE & SE 244th St,47.3832893,-122.202202,4,41,39,31
48183899,102720,160,57422,104th Ave SE & SE 240th St,47.3850021,-122.202171,4,41,52,32
48183899,102720,160,57130,104th Ave SE & SE 240th St,47.3875465,-122.202103,4,42,11,33
48183899,102720,160,57140,104th Ave SE & SE 235th St,47.3913116,-122.202103,4,42,40,34
48183899,102720,160,57150,104th Ave SE & SE 232nd St,47.3948402,-122.202148,4,43,6,35
48183899,102720,160,57160,104th Ave SE & SE 228th St,47.3980942,-122.202148,4,43,31,36
48183899,102720,160,57180,108th Ave SE & SE 224th St,47.4019165,-122.198212,4,44,9,37
48183899,102720,160,57185,108th Ave SE & SE 220th Pl,47.405056,-122.196999,4,44,34,38
48183899,102720,160,57190,108th Ave SE & SE 217th St,47.4085503,-122.196983,4,45,0,39
48183899,102720,160,57200,108th Ave SE & SE 212th St,47.4120979,-122.196968,4,45,27,40
48183899,102720,160,57210,108th Ave SE & SE 208th St,47.4165039,-122.196938,4,46,0,41
48183899,102720,160,57220,108th Ave SE & SE 204th St,47.4189529,-122.196953,4,46,35,42
48183899,102720,160,57230,108th Ave SE & SE 200th St,47.422966,-122.196953,4,47,32,43
48183899,102720,160,57240,108th Ave SE & SE 196th St,47.4262276,-122.196968,4,48,18,44
48183899,102720,160,57250,108th Ave SE & SE 192nd St,47.430954,-122.196983,4,49,25,45
48183899,102720,160,57260,108th Ave SE & SE 186th St,47.4367599,-122.196915,4,50,47,46
48183899,102720,160,57270,108th Ave SE & SE 181st St,47.4406776,-122.196884,4,51,43,47
48183899,102720,160,60320,SE Carr Rd & 108th Ave SE,47.4452934,-122.198212,4,53,0,48
48183899,102720,160,60340,SE Carr Rd & 103rd Ave SE,47.4429665,-122.203674,4,53,56,49
48183899,102720,160,60350,SE Carr Rd & 98th Ave S,47.4422989,-122.209114,4,54,46,50
48183899,102720,160,60361,Talbot Rd S & S Carr Rd,47.4420204,-122.212349,4,55,35,51
48183899,102720,160,60362,Talbot Rd S & S 177th St,47.4443169,-122.211342,4,56,5,52
48183899,102720,160,60363,Talbot Rd S & S 37th St,47.446846,-122.210884,4,56,37,53
48183899,102720,160,60359,Talbot Rd S & S 32nd St,47.4510269,-122.211533,4,57,30,54
48183899,102720,160,60364,Talbot Rd S & S 27th Pl,47.4556274,-122.212585,4,58,30,55
48183899,102720,160,60367,Talbot Rd S & S 26th St,47.4571724,-122.212708,4,58,49,56
48183899,102720,160,60366,Talbot Rd S & S 23rd St,47.4591064,-122.212051,4,59,15,57
48183899,102720,160,59828,S 21st St & Smithers Ave S,47.4609528,-122.209389,4,59,51,58
48183899,102720,160,59830,Talbot Rd S & S Renton Village Pl,47.4687691,-122.207855,5,1,49,59
48183899,102720,160,59841,Sr 515 & South Grady Way,47.4727097,-122.209496,5,2,48,60
48183899,102720,160,59839,Lake Ave S & S Grady Way - Bay 4,47.4722176,-122.214096,5,3,48,61
48183899,102720,160,55938,South Renton Park & Ride - Bay 2,47.4724579,-122.213127,5,4,0,62
48183899,102720,160,59860,Rainier Ave S & S 7th St,47.4744148,-122.21508,5,5,48,63
48183899,102720,160,59870,Rainier Ave S & S 4th Pl,47.4772758,-122.215515,5,6,58,64
48183899,102720,160,46440,S 3rd St & Rainier Ave S,47.4796753,-122.215805,5,8,23,65
48183899,102720,160,46450,S 3rd St & Shattuck Ave S,47.4796677,-122.212677,5,9,14,66
48183899,102720,160,46465,Renton Transit Center - Bay 8,47.4809685,-122.207756,5,11,0,67
48183965,102720,160,46465,Renton Transit Center - Bay 8,47.4809685,-122.207756,4,44,0,1
48183965,102720,160,45320,S 2nd St & Shattuck Ave S,47.4814034,-122.21463,4,45,33,2
48183965,102720,160,59891,Rainier Ave S & S 3rd Pl,47.4777985,-122.216187,4,47,17,3
48183965,102720,160,59902,S 7th St & Rainier Ave S,47.4737053,-122.21492,4,48,58,4
48183965,102720,160,59842,South Renton Park & Ride - Bay 1,47.47258,-122.213837,4,50,0,5
48183965,102720,160,59938,Talbot Rd S & S Renton Village Pl,47.470768,-122.207977,4,51,33,6
48183965,102720,160,59934,Sr 515 & S 15th St,47.4662895,-122.207909,4,52,25,7
48183965,102720,160,59936,S 21st St & Smithers Ave S,47.4610863,-122.209587,4,53,47,8
48183965,102720,160,59944,Talbot Rd S & S 23rd St,47.4590683,-122.212296,4,54,20,9
48183965,102720,160,59945,Talbot Rd S & S 26th St,47.4566765,-122.212921,4,54,48,10
48183965,102720,160,59946,Talbot Rd S & S 27th Pl,47.4552078,-122.21273,4,55,5,11
48183965,102720,160,59951,Talbot Rd S & S 32nd St,47.4509659,-122.211708,4,55,56,12
48183965,102720,160,59947,Talbot Rd S & S 36th St,47.4467812,-122.211105,4,56,46,13
48183965,102720,160,59948,Talbot Rd S & S 177th St,47.4438553,-122.211639,4,57,20,14
48183965,102720,160,59949,Talbot Rd S & S Carr Rd,47.4421959,-122.212471,4,57,41,15
48183965,102720,160,59370,S Carr Rd & Talbot Rd S,47.4410782,-122.211723,4,58,3,16
48183965,102720,160,59380,S Carr Rd & Smithers Ave S,47.442131,-122.209236,4,58,26,17
48183965,102720,160,59390,SE Carr Rd & 103rd Ave SE,47.4427605,-122.20369,4,59,12,18
48183965,102720,160,59400,SE Carr Rd & 106th Pl SE,47.4450722,-122.198837,5,0,0,19
48183965,102720,160,57280,108th Ave SE & SE Carr Rd,47.4448547,-122.197021,5,0,23,20
48183965,102720,160,57290,108th Ave SE & SE 181st St,47.4397507,-122.19709,5,1,31,21
48183965,102720,160,57300,108th Ave SE & SE 186th St,47.4365158,-122.197121,5,2,14,22
48183965,102720,160,57310,108th Ave SE & SE 192nd St,47.4298134,-122.197189,5,3,42,23
48183965,102720,160,57320,108th Ave SE & SE 196th St,47.426384,-122.197174,5,4,28,24
48183965,102720,160,57330,108th Ave SE & SE 201st St,47.4223175,-122.197159,5,5,22,25
48183965,102720,160,57340,108th Ave SE & SE 204th St,47.419136,-122.197159,5,6,4,26
48183965,102720,160,57350,108th Ave SE & SE 208th St,47.4148865,-122.197144,5,7,0,27
48183965,102720,160,57360,108th Ave SE & SE 212th St,47.411747,-122.197189,5,7,37,28
48183965,102720,160,57370,108th Ave SE & SE 217th St,47.4078979,-122.197174,5,8,22,29
48183965,102720,160,57375,108th Ave SE & SE 220th Pl,47.4044571,-122.197197,5,9,2,30
48183965,102720,160,57390,Benson Rd SE & SE 224th St,47.4003143,-122.201653,5,10,7,31
48183965,102720,160,57400,104th Ave SE & SE 228th St,47.3972015,-122.202347,5,10,44,32
48183965,102720,160,57410,104th Ave SE & SE 232nd St,47.3941269,-122.202347,5,11,20,33
48183965,102720,160,57420,104th Ave SE & SE 236th Pl,47.3902054,-122.202309,5,12,6,34
48183965,102720,160,57430,104th Ave SE & SE 240th St,47.3865318,-122.202324,5,12,49,35
48183965,102720,160,57405,104th Ave SE & SE 244th St,47.3829651,-122.202408,5,13,31,36
48183965,102720,160,57407,104th Ave SE & SE 248th St,47.3793526,-122.202446,5,14,13,37
48183965,102720,160,57409,104th Ave SE & SE 253rd Pl,47.3744164,-122.202499,5,15,11,38
48183965,102720,160,62198,SE 256th St & 101st Ave SE,47.372612,-122.205872,5,16,0,39
48183965,102720,160,62202,Canyon Dr SE & S 252nd St,47.3756065,-122.212143,5,17,20,40
48183965,102720,160,62204,Canyon Dr SE & 94th Ave S,47.3789253,-122.215843,5,18,21,41
48183965,102720,160,62208,Canyon Dr SE & Alvord Ave,47.382637,-122.221382,5,19,38,42
48183965,102720,160,62212,E Smith St & Jason Ave N,47.3834496,-122.226105,5,20,26,43
48183965,102720,160,62213,E Smith St & State Ave N,47.3833809,-122.230217,5,21,7,44
48183965,102720,160,57451,Kent Sounder Station - Bay 1,47.385067,-122.232605,5,22,0,45
48183965,102720,160,58148,Central Ave S & E Meeker St,47.381382,-122.231163,5,23,3,46
48183965,102720,160,58150,Central Ave S & E Russell St,47.3762207,-122.230423,5,24,12,47
48183965,102720,160,58170,Central Ave S & S 259th St,47.3723297,-122.23037,5,25,4,48
48183965,102720,160,58180,Central Ave S & S 259th St,47.3697166,-122.230064,5,25,39,49
48183965,102720,160,58190,Central Ave S & S 262nd St,47.367115,-122.230026,5,26,14,50
48183965,102720,160,58210,Central Ave S & S 266th St,47.3645096,-122.229996,5,26,48,51
48183965,102720,160,58220,Auburn Way N & S 277th St,47.3532906,-122.228989,5,29,19,52
48183965,102720,160,58230,Auburn Way N & 85th Ave S,47.3508339,-122.22673,5,29,57,53
48183965,102720,160,58240,Auburn Way N & 45th St NE,47.3477249,-122.223373,5,30,49,54
48183965,102720,160,58235,Auburn Way N & 42nd St NE,47.3439255,-122.222389,5,31,42,55
48183965,102720,160,58255,Auburn Way N & 37th St NE,47.3398285,-122.22242,5,32,37,56
48183965,102720,160,58257,Auburn Way N & 30th St NE,47.3355255,-122.222389,5,33,34,57
48183965,102720,160,58260,Auburn Way N & 28th St NE,47.3316994,-122.22168,5,34,26,58
48183965,102720,160,58270,Auburn Way N & 22nd St NE,47.3261719,-122.221626,5,35,39,59
48183965,102720,160,57901,Auburn Way N & 15th St NE,47.3201256,-122.221573,5,37,0,60
48183965,102720,160,57903,Auburn Way N & 9th St NE,47.3154182,-122.223755,5,38,44,61
48183965,102720,160,58310,Auburn Ave & 5th St NE,47.311306,-122.226654,5,40,16,62
48183965,102720,160,58320,Auburn Ave & 2nd St NE,47.3088417,-122.227921,5,41,9,63
48183965,102720,160,57774,Auburn Transit Center - Bay 2,47.3057899,-122.232079,5,43,0,64
49645323,102719,161,57452,Kent Sounder Station - Bay 2,47.3848267,-122.232704,26,30,0,1
49645323,102719,161,80620,Central Ave N & E James St,47.3872108,-122.230995,26,30,38,2
49645323,102719,161,80630,Central Ave N & E George St,47.3901329,-122.230972,26,31,7,3
49645323,102719,161,80640,Central Ave N & S 228th St,47.3967552,-122.227936,26,32,19,4
49645323,102719,161,80642,84th Ave S & S 224th St,47.4017334,-122.227921,26,33,9,5
49645323,102719,161,85851,84th Ave S & S 220th St,47.4050713,-122.227898,26,33,43,6
49645323,102719,161,84353,84th Ave S & S 216th St,47.4087944,-122.227882,26,34,20,7
49645323,102719,161,58081,S 212th St & 84th Ave S,47.4120941,-122.228867,26,34,59,8
49645323,102719,161,58082,S 212th St & 80th Ave S,47.4120598,-122.233017,26,35,27,9
49645323,102719,161,58083,S 212th St & 76th Ave S,47.4120712,-122.239639,26,36,12,10
49645323,102719,161,58138,S 212th St & 72nd Ave S,47.4122086,-122.244598,26,36,46,11
49645323,102719,161,58080,S 212th St & 68th Ave S,47.4122581,-122.25042,26,37,26,12
49645323,102719,161,58084,S 212th St & 64th Ave S,47.4122086,-122.255379,26,38,0,13
49645323,102719,161,58040,S 212th St & 59th Pl S,47.4123917,-122.261497,26,38,41,14
49645323,102719,161,58050,S 212th St & Riverview Blvd S,47.4123192,-122.271461,26,39,48,15
49645323,102719,161,58060,S 212th St & 42nd Ave S,47.4125748,-122.280472,26,40,50,16
49645323,102719,161,52636,S 188th St & Military Rd S,47.433754,-122.273766,26,45,0,17
49645323,102719,161,52637,S 188th St & 46th Ave S,47.4344139,-122.277,26,45,27,18
49645323,102719,161,52638,S 188th St & 42nd Ave S,47.4344673,-122.282143,26,46,7,19
49645323,102719,161,52639,S 188th St & 36th Ave S,47.4345322,-122.288261,26,46,55,20
49645323,102719,161,60880,International Blvd & S 188th St,47.4350777,-122.295349,26,47,57,21
49645323,102719,161,60890,International Blvd & S 180th St,47.4426804,-122.295883,26,49,24,22
49645323,102719,161,60900,International Blvd & S 176th St - Bay 2,47.445816,-122.296127,26,50,0,23
49645323,102719,161,80121,Air Cargo Rd & S 166th St,47.4533653,-122.301361,26,52,12,24
49645323,102719,161,80123,Air Cargo Rd & S 160th St,47.4598961,-122.29879,26,53,33,25
49645323,102719,161,80124,Air Cargo Rd & S 156th St,47.4638748,-122.29808,26,54,26,26
49645323,102719,161,80150,S 154th Ln & 24th Ave S,47.4651794,-122.303207,26,55,13,27
49645323,102719,161,49290,S 156th St & Des Moines Memorial Dr S,47.463356,-122.323997,26,58,30,28
49645323,102719,161,49301,S 156th St & 2nd Ave S,47.4633522,-122.330086,26,59,18,29
49645323,102719,161,47646,SW 156th St & 2nd Ave SW,47.4633522,-122.335129,26,59,58,30
49645323,102719,161,53720,4th Ave SW & SW 156th St,47.463604,-122.339104,27,0,35,31
49645323,102719,161,53740,4th Ave SW & SW 152nd St,47.4666786,-122.339088,27,1,11,32
49645323,102719,161,52301,Burien Transit Center - Bay 1,47.469944,-122.337357,27,2,0,33
49645334,102719,161,52306,Burien Transit Center - Bay 6,47.4694099,-122.337318,4,52,0,1
49645334,102719,161,52300,4th Ave SW & SW 152nd St,47.4671288,-122.339226,4,52,43,2
49645334,102719,161,53975,4th Ave SW & SW 156th St,47.4637032,-122.33931,4,53,26,3
49645334,102719,161,50125,SW 156th St & 2nd Ave SW,47.4632149,-122.336266,4,53,58,4
49645334,102719,161,50130,S 156th St & 1st Ave S,47.4632149,-122.332245,4,54,32,5
49645334,102719,161,50140,S 156th St & 4th Ave S,47.4632149,-122.328133,4,55,7,6
49645334,102719,161,50145,S 156th Way & Des Moines Memorial Dr S,47.4632454,-122.322769,4,55,54,7
49645334,102719,161,80151,S 154th Ln & 24th Ave S,47.4650497,-122.302727,4,59,21,8
49645334,102719,161,80147,Air Cargo Rd & S 156th St,47.4639168,-122.298531,5,0,3,9
49645334,102719,161,80152,Air Cargo Rd & S 161st St,47.4583359,-122.30027,5,1,28,10
49645334,102719,161,80153,Air Cargo Rd & S 165th St,47.4561119,-122.301033,5,1,57,11
49645334,102719,161,80154,Air Cargo Rd & S 166th St,47.4535294,-122.301521,5,2,31,12
49645334,102719,161,61070,International Blvd & S 170th St,47.4502487,-122.296318,5,3,58,13
49645334,102719,161,61080,International Blvd & S 176th St - Bay 1,47.4453201,-122.29644,5,5,0,14
49645334,102719,161,61090,International Blvd & S 182nd St,47.4397202,-122.296104,5,6,23,15
49645334,102719,161,53501,S 188th St & International Blvd,47.4344635,-122.294418,5,7,51,16
49645334,102719,161,53505,S 188th St & 36th Ave S,47.4343872,-122.287781,5,8,58,17
49645334,102719,161,53502,S 188th St & 42nd Ave S,47.43433,-122.281921,5,9,57,18
49645334,102719,161,53503,S 188th St & 46th Ave S,47.4342613,-122.275581,5,11,0,19
49645334,102719,161,58061,S 212th St & 42nd Ave S,47.4124336,-122.28054,5,15,45,20
49645334,102719,161,58051,S 212th St & Riverview Blvd S,47.4122047,-122.271255,5,16,53,21
49645334,102719,161,58043,S 212th St & 59th Pl S,47.4122429,-122.260406,5,18,12,22
49645334,102719,161,58079,S 212th St & 64th Ave S,47.4120827,-122.253685,5,19,0,23
49645334,102719,161,58077,S 212th St & 68th Ave S,47.4121437,-122.248276,5,19,51,24
49645334,102719,161,58078,S 212th St & 72nd Ave S,47.4120178,-122.242989,5,20,41,25
49645334,102719,161,58141,S 212th St & 76th Ave S,47.4119072,-122.237961,5,21,29,26
49645334,102719,161,58142,S 212th St & 84th Ave S,47.4119263,-122.232597,5,22,19,27
49645334,102719,161,84352,84th Ave S & S 212th St,47.4113464,-122.228073,5,23,13,28
49645334,102719,161,84351,84th Ave S & S 216th St,47.4079323,-122.228088,5,24,0,29
49645334,102719,161,85853,84th Ave S & S 220th St,47.4049911,-122.228104,5,24,41,30
49645334,102719,161,85855,84th Ave S & S 224th St,47.4004745,-122.228127,5,25,44,31
49645334,102719,161,80780,Central Ave N & S 228th St,47.3966484,-122.228127,5,26,37,32
49645334,102719,161,80790,Central Ave N & E George St,47.3899612,-122.231171,5,28,18,33
49645334,102719,161,58144,Central Ave N & E James St,47.3860893,-122.231201,5,29,12,34
49645334,102719,161,57453,Kent Sounder Station - Bay 3,47.3846016,-122.232689,5,30,0,35
49243865,102718,184,57600,41st St SE & A St SE,47.2720184,-122.227173,4,54,0,1
49243865,102718,184,57861,41st St SE & A St SE,47.2720261,-122.22818,4,54,11,2
49243865,102718,184,57609,37th St SE & D St SE,47.2755394,-122.224182,4,56,3,3
49243865,102718,184,57610,37th St SE & D St SE,47.2755699,-122.220177,4,56,44,4
49243865,102718,184,57611,37th St SE & I St SE,47.2762299,-122.216164,4,57,28,5
49243865,102718,184,57612,37th St SE & M St SE,47.2767105,-122.214737,4,57,45,6
49243865,102718,184,80966,M St SE & 33rd St SE,47.2788124,-122.21328,4,58,29,7
49243865,102718,184,80968,M St SE & 29th St SE,47.2824821,-122.213264,4,59,26,8
49243865,102718,184,58481,29th St SE & I St SE,47.2828941,-122.216751,5,0,7,9
49243865,102718,184,58500,F St SE & 29th St SE,47.2831345,-122.221268,5,1,0,10
49243865,102718,184,58511,F St SE & 25th St SE,47.2866554,-122.221283,5,1,58,11
49243865,102718,184,58512,F St SE & Cedar Dr,47.2894249,-122.221298,5,2,44,12
49243865,102718,184,58513,K St SE & 20th St SE,47.2908287,-122.215942,5,4,7,13
49243865,102718,184,57740,K St SE & 18th St SE,47.292675,-122.215942,5,4,38,14
49243865,102718,184,80977,17th St SE & J St SE,47.2937698,-122.216499,5,5,0,15
49243865,102718,184,80978,17th St SE & G St SE,47.2937508,-122.21933,5,5,29,16
49243865,102718,184,80982,17th St SE & B St SE,47.2936897,-122.226952,5,6,47,17
49243865,102718,184,57791,A St SE & Cross St SE,47.3038101,-122.228539,5,9,42,18
49243865,102718,184,57792,2nd St SE & A St SE,47.3057098,-122.22963,5,10,20,19
49243865,102718,184,57773,Auburn Transit Center - Bay 1,47.3062248,-122.232079,5,11,0,20
49243908,102718,184,57773,Auburn Transit Center - Bay 1,47.3062248,-122.232079,5,11,0,1
49243908,102718,184,81201,2nd St SE & A St SE,47.3055687,-122.228821,5,11,41,2
49243908,102718,184,58393,17th St SE & H St SE,47.2936134,-122.218399,5,16,38,3
49243908,102718,184,58394,17th St SE & K St SE,47.2936325,-122.216301,5,17,0,4
49243908,102718,184,58400,K St SE & 18th St SE,47.2927475,-122.216133,5,17,19,5
49243908,102718,184,58410,K St SE & 20th St SE,47.2908516,-122.216133,5,17,50,6
49243908,102718,184,57631,F St SE & 21st St SE,47.2895508,-122.221504,5,19,11,7
49243908,102718,184,57632,F St SE & 25th St SE,47.2864647,-122.221489,5,20,2,8
49243908,102718,184,57640,F St SE & 29th St SE,47.2829399,-122.221474,5,21,0,9
49243908,102718,184,57650,29th St SE & I St SE,47.2827454,-122.217583,5,21,59,10
49243908,102718,184,80932,M St SE & 29th St SE,47.2823181,-122.21347,5,23,12,11
49243908,102718,184,57618,M St SE & 33rd St SE,47.2789917,-122.213486,5,24,25,12
49243908,102718,184,57619,37th St SE & M St SE,47.2768593,-122.214478,5,25,27,13
49243908,102718,184,57620,37th St SE & I St SE,47.2760277,-122.217339,5,26,13,14
49243908,102718,184,57621,37th St SE & I St SE,47.2757034,-122.220627,5,27,3,15
49243908,102718,184,57622,37th St SE & D St SE,47.2756767,-122.22332,5,27,43,16
49243908,102718,184,57623,D St SE & D Pl SE,47.2740707,-122.224136,5,28,28,17
49243908,102718,184,57600,41st St SE & A St SE,47.2720184,-122.227173,5,30,0,18
49343201,102717,165,52305,Burien Transit Center - Bay 5,47.4697571,-122.337097,6,7,0,1
49343201,102717,165,52300,4th Ave SW & SW 152nd St,47.4671288,-122.339226,6,7,48,2
49343201,102717,165,53975,4th Ave SW & SW 156th St,47.4637032,-122.33931,6,8,31,3
49343201,102717,165,50125,SW 156th St & 2nd Ave SW,47.4632149,-122.336266,6,9,2,4
49343201,102717,165,48550,1st Ave S & SW 156th St,47.4629288,-122.334023,6,9,26,5
49343201,102717,165,48570,1st Ave S & SW 160th St,47.4601135,-122.334038,6,10,2,6
49343201,102717,165,48580,1st Ave S & SW 164th Pl,47.4551468,-122.334007,6,11,4,7
49343201,102717,165,48590,1st Ave S & SW 168th St,47.452549,-122.334038,6,11,37,8
49343201,102717,165,48600,1st Ave S & S 170th St,47.4499779,-122.334023,6,12,10,9
49343201,102717,165,48610,1st Ave S & SW 176th St,47.4451637,-122.334061,6,13,10,10
49343201,102717,165,48620,1st Ave S & SW 178th St,47.4436111,-122.334267,6,13,30,11
49343201,102717,165,48630,1st Ave S & SW Normandy Rd,47.4412422,-122.334579,6,14,0,12
49343201,102717,165,48640,1st Ave S & SW 185th St,47.4387703,-122.334908,6,14,23,13
49343201,102717,165,48660,1st Ave S & SW 186th St,47.436512,-122.335213,6,14,44,14
49343201,102717,165,48670,1st Ave S & Normandy Park Dr SW,47.4331665,-122.335678,6,15,15,15
49343201,102717,165,48680,1st Ave S & SW 192nd St,47.4309387,-122.335892,6,15,36,16
49343201,102717,165,48690,1st Ave S & SW 194th St,47.4279366,-122.335678,6,16,4,17
49343201,102717,165,48710,1st Ave S & S 199th St,47.4242554,-122.335373,6,16,38,18
49343201,102717,165,48720,1st Ave S & SW 202nd St,47.4206543,-122.33535,6,17,11,19
49343201,102717,165,48730,1st Ave S & S 206th St,47.4184723,-122.335373,6,17,32,20
49343201,102717,165,48740,1st Ave S & SW 208th St,47.415741,-122.33532,6,17,57,21
49343201,102717,165,48741,1st Ave S & S 210th St,47.4138641,-122.334991,6,18,14,22
49343201,102717,165,48750,1st Ave S & SW 211th St,47.4124527,-122.334732,6,18,27,23
49343201,102717,165,48760,1st Ave S & S 213th St,47.4108963,-122.334106,6,18,42,24
49343201,102717,165,48770,S 216th Pl & S 216th St,47.4087143,-122.332954,6,19,5,25
49343201,102717,165,48780,S 216th Pl & 4th Pl S,47.4082184,-122.329819,6,19,27,26
49343201,102717,165,48790,Marine View Dr S & S 218th St,47.406826,-122.324913,6,20,8,27
49343201,102717,165,48800,Marine View Dr S & S 220th St,47.4042435,-122.324791,6,20,32,28
49343201,102717,165,48810,Marine View Dr S & S 223rd St,47.4012222,-122.324623,6,21,0,29
49343201,102717,165,48820,Marine View Dr S & S 226th St,47.3985672,-122.324501,6,21,24,30
49343201,102717,165,48840,Marine View Dr S & S 230th St,47.3957481,-122.323929,6,21,50,31
49343201,102717,165,48860,Marine View Dr S & S 234th Pl,47.3916245,-122.323914,6,22,27,32
49343201,102717,165,48870,Marine View Dr S & S 236th St,47.3899002,-122.323898,6,22,42,33
49343201,102717,165,48880,Marine View Dr S & S 240th St,47.3879242,-122.323883,6,23,0,34
49343201,102717,165,48920,S 240th St & 17th Ave S,47.3866272,-122.311783,6,24,58,35
49343201,102717,165,48925,S 240th St & 18th Pl S,47.3865929,-122.309937,6,25,14,36
49343201,102717,165,48930,S 240th St & 21st Ave S,47.3865318,-122.306076,6,25,48,37
49343201,102717,165,47263,Highline College,47.3871994,-122.299461,6,27,0,38
49343201,102717,165,48950,Pacific Hwy S & S 240th St,47.3869057,-122.296181,6,27,56,39
49343201,102717,165,48960,Pacific Hwy S & Kent Des Moines Rd,47.3924789,-122.294815,6,29,26,40
49343201,102717,165,53508,Kent Des Moines Rd & I-5 Ramp,47.3918343,-122.291718,6,30,26,41
49343201,102717,165,21945,Kent Des Moines Park And Ride,47.3917961,-122.287567,6,32,0,42
49343201,102717,165,58777,Veterans Dr & Veterans Dr,47.395153,-122.283806,6,33,15,43
49343201,102717,165,80021,S 228th St & 54th Ave S,47.3943901,-122.266571,6,35,33,44
49343201,102717,165,80031,Lakeside Blvd E & S 228th St,47.3941765,-122.263725,6,36,0,45
49343201,102717,165,80025,53rd Pl S & 54th Ave S,47.3929749,-122.267349,6,36,54,46
49343201,102717,165,80051,Lakeside Blvd W & 55th Pl S,47.3890419,-122.264694,6,38,17,47
49343201,102717,165,80061,Lakeside Blvd W & Lakeside Blvd E,47.3874588,-122.26075,6,39,11,48
49343201,102717,165,50717,64th Ave S & W James St,47.3863258,-122.253807,6,40,47,49
49343201,102717,165,50740,W Meeker St & 64th Ave S,47.3811874,-122.253082,6,42,17,50
49343201,102717,165,50741,W Meeker St & Washington Ave S,47.3812523,-122.249161,6,43,1,51
49343201,102717,165,57188,W Meeker St & Washington Ave S,47.3813095,-122.246307,6,43,32,52
49343201,102717,165,79226,W Smith St & 6th Ave N,47.3830147,-122.240273,6,45,2,53
49343201,102717,165,79247,W Smith St & 4th Ave N,47.3829689,-122.236732,6,45,42,54
49343201,102717,165,57452,Kent Sounder Station - Bay 2,47.3848267,-122.232704,6,47,0,55
49343201,102717,165,57070,E James St & Central Ave N,47.3865623,-122.230301,6,47,47,56
49343201,102717,165,57090,E James St & Jason Ave N,47.3865929,-122.225311,6,48,31,57
49343201,102717,165,57100,E James St & Summit Ave N,47.386692,-122.217651,6,49,37,58
49343201,102717,165,57110,S 240th St & 94th Ave S,47.3867607,-122.214737,6,50,3,59
49343201,102717,165,57120,S 240th St & 98th Ave S,47.3868561,-122.209496,6,50,48,60
49343201,102717,165,57126,SE 240th St & 102nd Ave SE,47.3868866,-122.205414,6,51,24,61
49343201,102717,165,57127,SE 240th St & 104th Ave SE,47.3868942,-122.201218,6,52,0,62
